datetime,daily_active_addresses,network_growth,age_destroyed,average_token_age_consumed_in_days,transaction_volume,velocity,circulation_1d,daily_active_deposits,github_activity,exchange_funds_flow,priceBtc,priceUsd
2019-02-14,168.0,36.0,33665835.57255574,31.070201787629824,1083540.937476606,1.530740243186007,707854.217787714,6.0,40.0,-144882.7147921613,0.000118648859389,0.428376206185
2019-02-15,119.0,27.0,337948614.8077064,156.49576990726536,2159474.43824178,1.135384676125269,1901976.0294911023,7.0,17.0,-116356.2828465156,0.000119607567325,0.432968855529
2019-02-16,172.0,53.0,30504202.64775589,38.44145681007293,793523.5857076779,1.4009122219017032,566433.480486372,3.0,10.0,-151904.48462205002,0.000121428761096,0.440510791116
2019-02-17,187.0,52.0,22895778.709258817,19.060925493446003,1201189.2453559716,1.5367428005776331,781646.2487440757,6.0,107.0,-363101.91264919745,0.000124768656366,0.457499213087
2019-02-18,210.0,66.0,69056858.97705117,39.720169248251075,1738584.207570861,1.7471469657543406,995099.0052060203,16.0,4.0,-55175.65916799128,0.00012117697325300001,0.474333042057
2019-02-19,228.0,72.0,58326311.03089197,24.75708254036652,2355944.442798971,2.140796738470177,1100498.893922335,13.0,1.0,-245240.54416311,0.00011594463320699999,0.458156230521
2019-02-20,184.0,45.0,22165677.573907603,12.560264149630408,1764746.1319163295,2.2123915664951967,797664.4634891581,11.0,27.0,-18371.51839794768,0.00011640680505200001,0.466109742431
2019-02-21,180.0,43.0,39841221.660848744,18.94149837509702,2103382.7879862594,1.5037836310893082,1398727.0139804715,13.0,7.0,-924957.5672449553,0.00011267756872099999,0.445462670492
2019-02-22,154.0,35.0,40085194.82092578,34.24902636874205,1170403.923000574,1.776614494235179,658783.2795456422,13.0,8.0,68384.52960641,0.000112918254363,0.452029207229
2019-02-23,195.0,60.0,27516166.73028756,22.062068493539652,1247216.086666805,2.167397942878099,575443.9745433275,10.0,19.0,-178398.98876322998,0.000111570976897,0.461888803947
2019-02-24,232.0,66.0,49746752.98449072,14.354742785416212,3465527.298408387,1.4675448575663947,2361445.5670917025,16.0,4.0,-60892.42672827623,0.00010805169076100001,0.410640393381
2019-02-25,220.0,59.0,709063892.8998877,168.28898600015617,4213370.760337401,1.179025531104706,3573604.3445892287,13.0,44.0,-878370.6441777382,0.00012141435380500001,0.470638463639
2019-02-26,215.0,51.0,181260501.97516564,73.41946291684302,2468834.485761172,1.7958177188252977,1374768.9756486616,21.0,37.0,392898.3082113201,0.00011360794639540562,0.437896879676
2019-02-27,198.0,44.0,8706384.065949194,6.21391313341285,1401111.3253473188,1.4867203957360042,942417.5045730066,16.0,51.0,92339.97784681986,0.00011201971461652283,0.431196652316
2019-02-28,191.0,41.0,83979149.12927501,59.357117125040475,1414811.7900060115,1.9723771857337937,717312.9968442883,15.0,52.0,-2333.678047779016,0.000110998416754,0.427420577979
2019-03-01,161.0,44.0,31460594.774830345,31.076993710530886,1012343.5705484439,1.717628578205966,589384.4474838792,17.0,37.0,-220487.8095176793,0.00011208102981999998,0.431784968943
2019-03-02,172.0,42.0,17470174.78708312,21.780033992877343,802118.802605925,1.5749362759076806,509302.3856750275,9.0,6.0,-120048.93008042002,0.000110849908954,0.427786768967
2019-03-03,167.0,48.0,28562471.62714892,42.835880182265385,666788.4844578062,1.7245166817859365,386652.382954782,15.0,0.0,-2764.403483761093,0.00011008870479776662,0.423621852587
2019-03-04,175.0,39.0,405370252.7758942,85.8907962584673,4719600.590918165,1.4566390944015788,3240061.7346173096,17.0,43.0,256239.23465367153,0.00010863027491101916,0.408108369548
2019-03-05,200.0,46.0,58608616.69659827,27.812129071680452,2107304.21053152,1.5348867906846877,1372937.8761488227,14.0,61.0,-638418.0918469423,0.00011097490584,0.43299727215
2019-03-06,158.0,28.0,26302578.241824917,24.466375548660572,1075050.0493835867,1.7355032911578263,619445.6990435185,10.0,65.0,544.6572896299767,0.00011068488422100001,0.43182109939
2019-03-07,225.0,48.0,72998816.83659036,34.25388464200981,2131110.6053957692,1.8032682927823047,1181804.5123544142,17.0,15.0,33469.593534306376,0.000116683315293,0.455831911879
2019-03-08,296.0,89.0,98811463.03676215,41.00459462523833,2409765.6357744783,2.063387215910878,1167868.8407065151,18.0,33.0,-342986.07226647716,0.00011954535690500001,0.466202156148
2019-03-09,224.0,57.0,37400320.75132338,28.157753324668505,1328242.3608192364,1.7592578077159235,755001.5438292798,22.0,5.0,-150291.0371059541,0.000120501616813,0.47745611912
2019-03-10,243.0,73.0,85682252.82691157,17.67930507150649,4846471.7634747205,1.5570001413076842,3112698.3452964174,22.0,2.0,-392867.00933859206,0.00012712647646199998,0.50176812384
2019-03-11,264.0,73.0,85358664.99812466,41.23018137759037,2070295.6462015284,1.6592419702272618,1247735.8235568048,24.0,16.0,-745532.0859294886,0.00011948638585596564,0.466762945781
2019-03-12,236.0,65.0,251718967.10814172,94.08997777597374,2675300.526773203,1.3052383887535075,2049664.2987401711,14.0,46.0,-293979.54240899853,0.000125152308344,0.488551861623
2019-03-13,202.0,66.0,256161783.30963242,35.977223825654065,7120109.782538938,1.1263543206211166,6321376.543939233,7.0,51.0,5088907.089319369,0.000124195194788,0.48450991425
2019-03-14,157.0,38.0,28215659.530595474,18.815322705763958,1499610.7147262364,1.9016626426703953,788578.7316200419,10.0,23.0,439137.8740086454,0.000125187219566,0.491097481404
2019-03-15,175.0,38.0,46191779.18845496,30.651420699453485,1507002.8773341181,1.3455774910824843,1119967.3651807094,9.0,37.0,428235.6276189417,0.00012373339401,0.490086779461
2019-03-16,160.0,38.0,13697849.154635923,11.039801964870968,1240769.4629145474,2.239465050481898,554047.2545653497,11.0,5.0,71555.00813573998,0.00012003457774384743,0.485914660127
2019-03-17,156.0,36.0,43196554.32708498,44.448691302041624,971829.6098652707,1.4196098845836786,684575.1219535031,10.0,12.0,-364505.9575010201,0.00012036812694800001,0.483684815102
2019-03-18,186.0,39.0,35314469.32623771,21.249479123133,1661898.1162598496,1.201342660554178,1383367.269662444,11.0,36.0,540121.8343584462,0.00011940498057299999,0.480714048126
2019-03-19,166.0,36.0,41338265.98329321,13.426172412153209,3078931.561006496,1.1005779524426222,2797558.8227740843,9.0,51.0,-578042.0054823862,0.00011922611062799999,0.485390721465
2019-03-20,182.0,44.0,50681388.818327054,41.974884305894236,1207421.7631901887,2.098020133230599,575505.327172891,12.0,22.0,-76486.24175018001,0.000119020220237,0.486085922728
2019-03-21,180.0,44.0,29699787.988011364,11.049939344282276,2687778.3725916394,1.3692673991721753,1962931.69195192,15.0,42.0,-319559.72151750093,0.000114484669201,0.461060795862
2019-03-22,158.0,33.0,70337764.19907492,45.4056239630259,1549098.0645118197,2.034956074488416,761243.9815936869,10.0,24.0,-162611.54760396492,0.00011606997774900001,0.466445765386
2019-03-23,139.0,32.0,11500835.04437205,11.883662445817462,967785.4025902473,2.1185932335756936,456805.67050469154,13.0,1.0,45051.44022801,0.00011487215926200001,0.463083528121
2019-03-24,168.0,43.0,28602841.096623927,29.690210582339393,963376.1612198781,1.878161894006972,512935.6336607167,7.0,2.0,-82796.8599358528,0.00011360133165682882,0.456630688628
2019-03-25,204.0,56.0,57178999.17386683,45.759319098951764,1249559.6590985265,1.58673900703663,787501.6959671176,10.0,59.0,34772.78839951327,0.000120509213183,0.476395443212
2019-03-26,194.0,54.0,52999100.76876679,36.04153899601313,1470500.490409954,1.3863748089861674,1060680.330368457,13.0,49.0,247665.0384858447,0.00011655965452100001,0.463600843949
2019-03-27,198.0,45.0,72525316.64909317,24.182251009782618,2999113.549013856,2.658505283635509,1128120.2138190102,13.0,9.0,44024.92907655823,0.000122471614674,0.49987076768
2019-03-28,203.0,50.0,43220980.03689053,33.57844442151213,1287164.4527166039,1.7501575903434434,735456.3153733003,12.0,38.0,127586.53832861951,0.00012390571370100002,0.503459360626
2019-03-29,209.0,52.0,78054399.17523694,74.42243758708302,1048801.970291609,1.6109146165102917,651059.9379646939,12.0,18.0,23823.911504190004,0.00012154857695600001,0.499502088528
2019-03-30,152.0,40.0,104023838.05983083,176.30674905292702,590016.1997122581,1.5364115075041627,384022.2471847504,5.0,1.0,15770.868391034332,0.000120603032932,0.494277774853
2019-03-31,221.0,67.0,42878976.479957566,18.802595098189983,2280481.830089788,1.955124461106368,1166412.6123199875,17.0,1.0,529189.3212945819,0.000123868150253,0.507613137005
2019-04-01,227.0,78.0,53241557.82580844,41.41570986599384,1285540.1488488005,1.8917869270995877,679537.4946478459,22.0,21.0,66854.98726806998,0.000134012846347,0.556137820646
2019-04-02,306.0,87.0,83632438.10478331,39.83031574806235,2099718.1803373443,1.8698007341809797,1122963.608877324,34.0,31.0,6975.985263708659,0.000119848772146,0.584279297229
2019-04-03,319.0,78.0,166159708.58461764,66.86082733459045,2485157.8302061297,1.5836622218476792,1569247.4038476865,25.0,30.0,-292750.44711107464,0.00011354575954754962,0.564470913401
2019-04-04,263.0,59.0,235806772.21194008,31.20758551604295,7556072.291806058,1.2803359987689276,5901632.305169418,27.0,15.0,-1150449.6410365405,0.000110349681291,0.542240018876
